entry_date,exit_date,entry_price,exit_price,stop_price,qqq_close,qqq_ma20,qqq_ma65,shares,notional,gross_pnl,net_pnl,R_multiple,exit_reason,cum_pnl,account_equity,tactical_equity
2022-09-19,2022-09-20,12.0299,11.729,11.729,284.8533,295.1793,295.2876,831,9996.81,-250.0,-250.0,-1.0,stop_loss,1510.9899999999998,26510.989999999998,11510.99
2022-10-03,2022-10-07,9.8665,9.6197,9.6197,267.7063,280.6978,294.5058,1013,9994.75,-250.0,-250.0,-1.0,stop_loss,1260.9899999999998,26260.989999999998,11260.99
2022-10-17,2022-10-21,9.217,8.9864,8.9864,263.6154,267.8248,291.8135,1084,9991.22,-250.0,-250.0,-1.0,stop_loss,1010.9899999999998,26010.989999999998,11010.99
2022-10-24,2022-10-27,10.1578,9.9037,9.9037,272.5216,266.0,289.819,984,9995.27,-250.0,-250.0,-1.0,stop_loss,760.9899999999998,25760.989999999998,10760.99
2022-11-07,2022-11-09,8.8445,8.6233,8.6233,261.8929,265.0834,283.9163,1130,9994.28,-250.0,-250.0,-1.0,stop_loss,510.9899999999998,25510.989999999998,10510.99
2022-12-12,2022-12-14,10.3393,10.0807,10.0807,279.4998,279.7988,273.3801,967,9998.08,-250.0,-250.0,-1.0,stop_loss,260.9899999999998,25260.989999999998,10260.99
2023-01-23,2023-01-25,10.4313,10.1704,10.1704,283.4849,266.7614,271.5505,958,9993.22,-250.0,-250.0,-1.0,stop_loss,10.989999999999782,25010.989999999998,10010.99
2023-02-06,2023-02-09,11.9387,11.64,11.64,297.8376,282.5504,274.8233,837,9992.67,-250.0,-250.0,-1.0,stop_loss,-239.01000000000022,24760.989999999998,9760.99
2023-02-13,2023-02-14,11.9771,11.6773,11.6773,298.7304,289.3781,277.7713,834,9988.88,-250.0,-250.0,-1.0,stop_loss,-489.0100000000002,24510.989999999998,9510.99
2023-03-13,2023-03-17,10.2393,11.7947,9.9832,285.1821,291.3642,281.2206,976,9993.58,1518.01,1518.01,6.072,time_exit,1028.9999999999998,26029.0,11029.0
2023-03-20,2023-03-24,11.9195,12.467,11.6211,300.6373,290.8788,282.6945,838,9988.52,458.8,458.8,1.835,time_exit,1487.7999999999997,26487.8,11487.8
2023-04-03,2023-04-05,13.5485,13.2098,13.2098,314.5702,299.6265,289.0503,738,9998.82,-250.0,-250.0,-1.0,stop_loss,1237.7999999999997,26237.8,11237.8
2023-04-10,2023-04-12,13.2154,12.8847,12.8847,312.3298,304.4095,292.2189,756,9990.82,-250.0,-250.0,-1.0,stop_loss,987.7999999999997,25987.8,10987.8
2023-04-17,2023-04-20,13.2781,12.9461,12.9461,313.283,308.7627,295.79,753,9998.44,-250.0,-250.0,-1.0,stop_loss,737.7999999999997,25737.8,10737.8
2023-05-01,2023-05-02,13.6016,13.2615,13.2615,316.5746,311.9604,300.9611,735,9997.21,-250.0,-250.0,-1.0,stop_loss,487.7999999999997,25487.8,10487.8
2023-05-08,2023-05-12,13.732,13.872,13.3886,318.0485,312.3712,302.5927,728,9996.91,101.94,101.94,0.408,time_exit,589.7399999999998,25589.739999999998,10589.74
2023-05-15,2023-05-19,14.0845,15.3254,13.7324,321.0945,314.3044,304.1264,710,9999.99,881.04,881.04,3.524,time_exit,1470.7799999999997,26470.78,11470.779999999999
2023-05-22,2023-05-23,15.4847,15.0971,15.0971,331.7553,318.3963,306.3743,645,9987.65,-250.0,-250.0,-1.0,stop_loss,1220.7799999999997,26220.78,11220.779999999999
2023-06-05,2023-06-07,17.8169,17.3712,17.3712,348.7145,330.677,313.4237,561,9995.26,-250.0,-250.0,-1.0,stop_loss,970.7799999999997,25970.78,10970.779999999999
2023-06-12,2023-06-16,18.5846,19.6999,18.1199,354.2071,338.0512,317.7709,538,9998.5,600.06,600.06,2.4,time_exit,1570.8399999999997,26570.84,11570.84
2023-07-03,2023-07-06,19.9947,19.4947,19.4947,364.3353,355.9921,330.8136,500,9997.37,-250.0,-250.0,-1.0,stop_loss,1320.8399999999997,26320.84,11320.84
2023-07-10,2023-07-14,19.3263,21.3219,18.8428,360.4685,358.9715,333.7844,517,9991.7,1031.72,1031.72,4.127,time_exit,2352.5599999999995,27352.559999999998,12352.56
2023-07-17,2023-07-20,21.9128,21.3646,21.3646,376.4572,362.4101,338.3751,456,9992.26,-250.0,-250.0,-1.0,stop_loss,2102.5599999999995,27102.559999999998,12102.56
2023-08-07,2023-08-08,20.421,19.9097,19.9097,369.1565,371.9268,352.2741,489,9985.86,-250.0,-250.0,-1.0,stop_loss,1852.5599999999995,26852.559999999998,11852.56
2023-08-14,2023-08-15,19.5637,19.0744,19.0744,364.3944,370.1198,355.8732,511,9997.03,-250.0,-250.0,-1.0,stop_loss,1602.5599999999995,26602.559999999998,11602.56
2023-08-21,2023-08-24,18.4835,18.0214,18.0214,358.0481,365.6705,358.53,541,9999.58,-250.0,-250.0,-1.0,stop_loss,1352.5599999999995,26352.559999999998,11352.56
2023-09-11,2023-09-12,20.2854,19.7772,19.7772,370.908,363.3632,364.3577,492,9980.4,-250.0,-250.0,-1.0,stop_loss,1102.5599999999995,26102.559999999998,11102.56
2023-09-18,2023-09-19,19.2972,18.8146,18.8146,365.2273,365.8357,365.4391,518,9995.97,-250.0,-250.0,-1.0,stop_loss,852.5599999999995,25852.559999999998,10852.56
2023-09-25,2023-09-26,17.5473,17.1079,17.1079,354.3393,365.3821,365.1403,569,9984.41,-250.0,-250.0,-1.0,stop_loss,602.5599999999995,25602.559999999998,10602.56
2023-10-02,2023-10-03,17.7272,17.2839,17.2839,355.9651,361.2204,364.7918,564,9998.11,-250.0,-250.0,-1.0,stop_loss,352.5599999999995,25352.559999999998,10352.56
2023-10-09,2023-10-13,18.4222,18.1841,17.961,361.1874,357.915,364.2399,542,9984.85,-129.09,-129.09,-0.516,time_exit,223.4699999999995,25223.47,10223.47
2023-10-16,2023-10-17,18.7965,18.3266,18.3266,363.9957,356.9716,363.9603,532,9999.75,-250.0,-250.0,-1.0,stop_loss,-26.530000000000513,24973.47,9973.47
2023-10-23,2023-10-25,16.7161,16.2981,16.2981,350.457,356.5785,362.4168,598,9996.24,-250.0,-250.0,-1.0,stop_loss,-276.53000000000054,24723.47,9723.47
2023-10-30,2023-11-03,15.7051,18.2667,15.312,344.0819,354.6497,360.2603,636,9988.43,1629.19,1629.19,6.517,time_exit,1352.6599999999994,26352.66,11352.66
2023-11-06,2023-11-10,18.4757,19.8173,18.0136,363.7985,354.8255,359.1117,541,9995.36,725.79,725.79,2.903,time_exit,2078.4499999999994,27078.45,12078.449999999999
2023-11-13,2023-11-17,19.6374,20.979,19.1463,371.6813,356.1498,359.4763,509,9995.45,682.86,682.86,2.731,time_exit,2761.3099999999995,27761.309999999998,12761.31
2023-11-20,2023-11-21,21.7275,21.1841,21.1841,385.013,362.6467,361.2997,460,9994.67,-250.0,-250.0,-1.0,stop_loss,2511.3099999999995,27511.309999999998,12511.31
2023-11-27,2023-11-30,21.4116,20.8763,20.8763,383.4661,370.4689,362.8415,467,9999.22,-250.0,-250.0,-1.0,stop_loss,2261.3099999999995,27261.309999999998,12261.31
2023-12-04,2023-12-08,20.8915,21.7907,20.3685,380.6578,378.1994,364.1661,478,9986.14,429.84,429.84,1.719,time_exit,2691.1499999999996,27691.15,12691.15
2023-12-11,2023-12-15,22.3449,23.9343,21.7856,389.723,382.493,365.3505,447,9988.15,710.49,710.49,2.842,time_exit,3401.6399999999994,28401.64,13401.64
2023-12-18,2023-12-20,24.435,23.8237,23.8237,401.9147,387.3647,367.6196,409,9993.91,-250.0,-250.0,-1.0,stop_loss,3151.6399999999994,28151.64,13151.64
2024-01-08,2024-01-12,23.8002,24.5764,23.2049,400.022,398.5439,376.7274,420,9996.07,326.03,326.03,1.304,time_exit,3477.669999999999,28477.67,13477.669999999998
2024-01-29,2024-01-30,27.8621,27.1638,27.1638,422.9397,407.0766,388.1394,358,9974.62,-250.0,-250.0,-1.0,stop_loss,3227.669999999999,28227.67,13227.669999999998
2024-03-25,2024-03-28,30.3733,30.1626,29.6134,439.9286,435.4117,420.7695,329,9992.8,-69.32,-69.32,-0.277,time_exit,3158.349999999999,28158.35,13158.349999999999
2024-04-01,2024-04-02,30.3488,29.5889,29.5889,440.1165,436.4973,423.0522,329,9984.74,-250.0,-250.0,-1.0,stop_loss,2908.349999999999,27908.35,12908.349999999999
2024-04-22,2024-04-26,24.9493,27.0856,24.3243,414.2703,431.7884,429.4845,400,9979.72,854.51,854.51,3.418,time_exit,3762.8599999999988,28762.86,13762.859999999999
2024-05-06,2024-05-10,28.6927,28.9915,27.9743,435.4675,425.2121,430.3889,348,9985.05,104.01,104.01,0.416,time_exit,3866.869999999999,28866.87,13866.869999999999
2024-05-20,2024-05-24,31.4757,32.0196,30.687,449.9683,432.873,432.6901,317,9977.79,172.41,172.41,0.69,time_exit,4039.279999999999,29039.28,14039.279999999999
2024-06-10,2024-06-14,33.2347,36.3411,32.4014,459.7805,450.2675,437.1804,300,9970.41,931.93,931.93,3.728,time_exit,4971.209999999999,29971.21,14971.21
2024-06-17,2024-06-20,37.6591,36.7157,36.7157,479.7907,457.0673,440.0198,265,9979.67,-250.0,-250.0,-1.0,stop_loss,4721.209999999999,29721.21,14721.21
2024-07-01,2024-07-05,36.9031,40.1492,35.9772,477.4425,468.5102,445.3376,270,9963.83,876.47,876.47,3.506,time_exit,5597.679999999999,30597.68,15597.68
2024-07-08,2024-07-11,40.4148,39.4027,39.4027,492.7192,475.4467,448.4189,247,9982.46,-250.0,-250.0,-1.0,stop_loss,5347.679999999999,30347.68,15347.68
2024-07-22,2024-07-24,36.4752,35.5628,35.5628,477.8388,482.8052,456.6048,274,9994.2,-250.0,-250.0,-1.0,stop_loss,5097.679999999999,30097.68,15097.68
2024-08-05,2024-08-09,26.3727,28.945,25.7131,431.325,470.6021,462.1754,379,9995.25,974.92,974.92,3.9,time_exit,6072.599999999999,31072.6,16072.599999999999
2024-08-12,2024-08-16,29.1418,33.7602,28.4129,447.1863,457.7492,462.8554,343,9995.63,1584.12,1584.12,6.336,time_exit,7656.719999999999,32656.72,17656.72
2024-08-19,2024-08-22,35.0685,34.1913,34.1913,476.7986,454.8202,464.9064,285,9994.52,-250.0,-250.0,-1.0,stop_loss,7406.719999999999,32406.72,17406.72
2024-09-09,2024-09-13,29.0729,33.1257,28.3441,450.2376,464.7421,468.161,343,9972.01,1390.11,1390.11,5.56,time_exit,8796.83,33796.83,18796.83
2024-09-16,2024-09-20,32.6831,34.493,31.8634,468.8431,465.8785,468.4575,305,9968.33,552.04,552.04,2.208,time_exit,9348.869999999999,34348.869999999995,19348.87
2024-09-23,2024-09-27,34.7488,35.4923,33.8777,479.2246,465.6589,468.3145,287,9972.91,213.38,213.38,0.854,time_exit,9562.249999999998,34562.25,19562.25
2024-09-30,2024-10-01,35.7686,34.8726,34.8726,484.2148,469.0532,468.9877,279,9979.44,-250.0,-250.0,-1.0,stop_loss,9312.249999999998,34312.25,19312.25
2024-10-14,2024-10-15,37.5992,36.6558,36.6558,493.5703,481.5014,468.484,265,9963.8,-250.0,-250.0,-1.0,stop_loss,9062.249999999998,34062.25,19062.25
2024-10-21,2024-10-23,37.0318,36.1059,36.1059,491.5068,485.0636,469.0536,270,9998.58,-250.0,-250.0,-1.0,stop_loss,8812.249999999998,33812.25,18812.25
2024-11-18,2024-11-22,37.3871,38.6108,36.4507,496.0704,495.6012,481.5856,267,9982.34,326.73,326.73,1.307,time_exit,9138.979999999998,34138.979999999996,19138.979999999996
2024-12-02,2024-12-06,40.698,43.2934,39.6776,511.2198,501.973,485.8084,245,9971.0,635.88,635.88,2.544,time_exit,9774.859999999997,34774.86,19774.859999999997
2024-12-16,2024-12-18,46.0319,44.8798,44.8798,533.9191,511.9327,495.3373,217,9988.93,-250.0,-250.0,-1.0,stop_loss,9524.859999999997,34524.86,19524.859999999997
2024-12-23,2024-12-27,42.1105,41.0556,41.0556,519.5765,516.4662,498.8202,237,9980.18,-250.0,-250.0,-1.0,stop_loss,9274.859999999997,34274.86,19274.859999999997
2024-12-30,2024-12-31,40.2292,39.2212,39.2212,512.3622,519.9471,501.2228,248,9976.85,-250.0,-250.0,-1.0,stop_loss,9024.859999999997,34024.86,19024.859999999997
2025-01-06,2025-01-07,42.1847,41.1299,41.1299,521.2358,519.4848,503.205,237,9997.78,-250.0,-250.0,-1.0,stop_loss,8774.859999999997,33774.86,18774.859999999997
2025-01-13,2025-01-17,37.64,41.1599,36.6966,502.3755,516.8614,504.8257,265,9974.6,932.78,932.78,3.731,time_exit,9707.639999999998,34707.64,19707.64
2025-01-27,2025-01-31,39.1797,40.952,38.1993,510.971,514.9826,508.7552,255,9990.82,451.95,451.95,1.808,time_exit,10159.589999999998,35159.59,20159.589999999997
2025-02-03,2025-02-07,39.9619,40.957,38.9619,514.8464,515.8203,510.9368,250,9990.47,248.77,248.77,0.995,time_exit,10408.359999999999,35408.36,20408.36
2025-02-10,2025-02-12,42.3976,41.3338,41.3338,525.9162,518.4203,513.7376,235,9963.44,-250.0,-250.0,-1.0,stop_loss,10158.359999999999,35158.36,20158.36
2025-03-17,2025-03-18,31.2338,30.4526,30.4526,479.729,498.0931,512.681,320,9994.83,-250.0,-250.0,-1.0,stop_loss,9908.359999999999,34908.36,19908.36
2025-03-24,2025-03-26,32.7388,31.9192,31.9192,488.2964,485.4161,509.0954,305,9985.35,-250.0,-250.0,-1.0,stop_loss,9658.359999999999,34658.36,19658.36
2025-03-31,2025-04-01,28.4511,27.7388,27.7388,466.6612,478.8341,505.981,351,9986.33,-250.0,-250.0,-1.0,stop_loss,9408.359999999999,34408.36,19408.36
2025-04-07,2025-04-08,20.4818,19.9695,19.9695,421.649,468.8443,500.4814,488,9995.12,-250.0,-250.0,-1.0,stop_loss,9158.359999999999,34158.36,19158.36
2025-05-05,2025-05-06,28.9973,28.2705,28.2705,483.5892,455.8928,483.6604,344,9975.06,-250.0,-250.0,-1.0,stop_loss,8908.359999999999,33908.36,18908.36
2025-05-12,2025-05-16,32.8255,35.477,32.0031,505.4036,467.9589,481.0791,304,9978.95,806.04,806.04,3.224,time_exit,9714.399999999998,34714.399999999994,19714.399999999998
2025-05-19,2025-05-20,35.5713,34.6816,34.6816,519.4954,485.8811,480.4149,281,9995.54,-250.0,-250.0,-1.0,stop_loss,9464.399999999998,34464.399999999994,19464.399999999998
2025-06-02,2025-06-06,35.5564,36.8474,34.6667,520.6897,507.0815,479.4595,281,9991.35,362.76,362.76,1.451,time_exit,9827.159999999998,34827.159999999996,19827.159999999996
2025-06-09,2025-06-13,37.0112,36.0853,36.0853,528.1436,517.7588,481.8205,270,9993.03,-250.0,-250.0,-1.0,stop_loss,9577.159999999998,34577.159999999996,19577.159999999996
2025-06-16,2025-06-17,37.6369,36.6935,36.6935,531.7162,521.6724,486.1641,265,9973.77,-250.0,-250.0,-1.0,stop_loss,9327.159999999998,34327.159999999996,19327.159999999996
2025-06-23,2025-06-27,37.0907,40.5405,36.1613,529.6832,524.0522,489.259,269,9977.39,928.01,928.01,3.712,time_exit,10255.169999999998,35255.17,20255.17
2025-06-30,2025-07-01,41.3272,40.2899,40.2899,549.5992,531.0952,493.8947,241,9959.86,-250.0,-250.0,-1.0,stop_loss,10005.169999999998,35005.17,20005.17
2025-07-14,2025-07-16,42.1289,41.074,41.074,554.1523,542.0977,507.7457,237,9984.54,-250.0,-250.0,-1.0,stop_loss,9755.169999999998,34755.17,19755.17
2025-07-21,2025-07-22,43.8517,42.7552,42.7552,562.0829,549.9714,515.743,228,9998.18,-250.0,-250.0,-1.0,stop_loss,9505.169999999998,34505.17,19505.17
2025-07-28,2025-08-01,44.7081,43.587,43.587,566.0382,555.8336,525.0414,223,9969.9,-250.0,-250.0,-1.0,stop_loss,9255.169999999998,34255.17,19255.17
2025-08-04,2025-08-08,43.5479,45.8881,42.4562,562.0131,558.8519,532.0553,229,9972.48,535.91,535.91,2.144,time_exit,9791.079999999998,34791.08,19791.079999999998
2025-08-18,2025-08-19,46.3761,45.2133,45.2133,574.975,566.9852,544.3937,215,9970.86,-250.0,-250.0,-1.0,stop_loss,9541.079999999998,34541.08,19541.079999999998
2025-09-08,2025-09-12,46.3711,48.1786,45.2083,576.7285,571.2668,555.5917,215,9969.79,388.6,388.6,1.554,time_exit,9929.679999999998,34929.68,19929.68
2025-09-15,2025-09-17,49.4084,48.1708,48.1708,589.4911,572.9186,559.8003,202,9980.5,-250.0,-250.0,-1.0,stop_loss,9679.679999999998,34679.68,19679.68
2025-09-22,2025-09-23,52.142,50.8331,50.8331,600.6677,579.4548,564.8392,191,9959.12,-250.0,-250.0,-1.0,stop_loss,9429.679999999998,34429.68,19429.68
2025-10-13,2025-10-14,51.4492,50.1606,50.1606,600.4782,598.2853,577.4436,194,9981.15,-250.0,-250.0,-1.0,stop_loss,9179.679999999998,34179.68,19179.68
2025-10-20,2025-10-22,53.7718,52.4204,52.4204,609.9839,600.2992,580.9061,185,9947.78,-250.0,-250.0,-1.0,stop_loss,8929.679999999998,33929.68,18929.68
2025-10-27,2025-10-31,58.028,58.1726,56.5746,626.4919,604.7932,584.8237,172,9980.82,24.86,24.86,0.099,time_exit,8954.539999999999,33954.54,18954.54
2025-11-10,2025-11-11,56.174,54.7695,54.7695,621.6442,615.0002,593.9055,178,9998.98,-250.0,-250.0,-1.0,stop_loss,8704.539999999999,33704.54,18704.54
2025-11-24,2025-11-25,50.916,49.6405,49.6405,603.6202,612.6227,598.6516,196,9979.53,-250.0,-250.0,-1.0,stop_loss,8454.539999999999,33454.54,18454.54
2025-12-01,2025-12-05,53.8764,55.9697,52.5251,615.5996,609.4194,601.241,185,9967.14,387.25,387.25,1.549,time_exit,8841.789999999999,33841.79,18841.79
2025-12-29,2025-12-31,54.4001,53.0339,53.0339,620.0881,617.93,611.3277,183,9955.21,-250.0,-250.0,-1.0,stop_loss,8591.789999999999,33591.79,18591.79
2026-01-12,2026-01-14,55.7977,54.4011,54.4011,626.3802,616.94,613.8273,179,9987.8,-250.0,-250.0,-1.0,stop_loss,8341.789999999999,33341.79,18341.79
2026-01-26,2026-01-29,54.9891,53.6079,53.6079,624.6724,619.8909,616.2831,181,9953.02,-250.0,-250.0,-1.0,stop_loss,8091.789999999999,33091.79,18091.79
2026-02-02,2026-02-03,55.009,53.6278,53.6278,625.3515,622.3962,617.0758,181,9956.64,-250.0,-250.0,-1.0,stop_loss,7841.789999999999,32841.79,17841.79
2026-02-09,2026-02-11,51.6546,50.3593,50.3593,613.5464,618.9366,615.6175,193,9969.34,-250.0,-250.0,-1.0,stop_loss,7591.789999999999,32591.79,17591.79
2026-03-02,2026-03-03,49.618,48.3742,48.3742,607.3242,607.5589,615.6094,201,9973.21,-250.0,-250.0,-1.0,stop_loss,7341.789999999999,32341.79,17341.79
2026-03-09,2026-03-12,49.3085,48.0709,48.0709,606.9946,606.2436,614.8585,202,9960.31,-250.0,-250.0,-1.0,stop_loss,7091.789999999999,32091.79,17091.79
2026-03-16,2026-03-18,47.3817,46.1968,46.1968,599.6239,604.5138,613.1617,211,9997.53,-250.0,-250.0,-1.0,stop_loss,6841.789999999999,31841.79,16841.79
2026-04-06,2026-04-07,44.1,42.9938,42.9938,588.5,588.4875,605.9589,226,9966.6,-250.0,-250.0,-1.0,stop_loss,6591.789999999999,31591.79,16591.79
2026-04-13,2026-04-17,50.66,58.59,49.391,617.39,589.6338,605.1029,197,9980.02,1562.21,1562.21,6.249,time_exit,8153.999999999999,33154.0,18154.0
